date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202152,ZH,male,-142,sex,774299,8676,-0.02,1.12,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.514,51.4
202201,ZH,male,400,sex,774299,9076,0.05,1.17,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.692,69.19999999999999
202202,ZH,male,871,sex,774299,9947,0.11,1.28,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.562,56.2
202203,ZH,male,1045,sex,774299,10992,0.13,1.42,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.473,47.3
202204,ZH,male,456,sex,774299,11448,0.06,1.48,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.57,56.99999999999999
202205,ZH,male,-916,sex,774299,10532,-0.12,1.36,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.479,47.9
202206,ZH,male,-1621,sex,774299,8911,-0.21,1.15,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.486,48.6
202207,ZH,male,-1297,sex,774299,7614,-0.17,0.98,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.478,47.8
202208,ZH,male,-971,sex,774299,6643,-0.13,0.86,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.486,48.6
202209,ZH,male,-749,sex,774299,5894,-0.1,0.76,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.506,50.6
202210,ZH,male,-322,sex,774299,5572,-0.04,0.72,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.488,48.8
202211,ZH,male,-159,sex,774299,5413,-0.02,0.7,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.523,52.300000000000004
202212,ZH,male,-142,sex,774299,5271,-0.02,0.68,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.526,52.6
202213,ZH,male,-96,sex,774299,5175,-0.01,0.67,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.48,48
202214,ZH,male,-50,sex,774299,5125,-0.01,0.66,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.595,59.5
202215,ZH,male,-23,sex,774299,5102,-0,0.66,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.319,31.900000000000002
202216,ZH,male,-19,sex,774299,5083,-0,0.66,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.463,46.300000000000004
202217,ZH,male,-23,sex,774299,5060,-0,0.65,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.605,60.5
202052,ZH,female,17,sex,779124,17,0,0,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.486,48.6
202053,ZH,female,61,sex,779124,78,0.01,0.01,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.565,56.49999999999999
202101,ZH,female,967,sex,779124,1045,0.12,0.13,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.482,48.199999999999996
202102,ZH,female,1749,sex,779124,2794,0.22,0.36,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.473,47.3
202103,ZH,female,10651,sex,779124,13445,1.37,1.73,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.557,55.7
202104,ZH,female,11439,sex,779124,24884,1.47,3.19,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.566,56.599999999999994
202105,ZH,female,5248,sex,779124,30132,0.67,3.87,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.565,56.49999999999999
202106,ZH,female,9061,sex,779124,39193,1.16,5.03,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.669,66.9
202107,ZH,female,-3023,sex,779124,36170,-0.39,4.64,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.459,45.9
202108,ZH,female,-7116,sex,779124,29054,-0.91,3.73,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.561,56.10000000000001
202109,ZH,female,-7036,sex,779124,22018,-0.9,2.83,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.583,58.3
202110,ZH,female,3700,sex,779124,25718,0.47,3.3,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.603,60.3
202111,ZH,female,-4410,sex,779124,21308,-0.57,2.73,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.783,78.3
202112,ZH,female,4238,sex,779124,25546,0.54,3.28,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.55,55.00000000000001
202113,ZH,female,6053,sex,779124,31599,0.78,4.06,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.536,53.6
202114,ZH,female,4141,sex,779124,35740,0.53,4.59,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.456,45.6
202115,ZH,female,16965,sex,779124,52705,2.18,6.76,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.507,50.7
202116,ZH,female,19497,sex,779124,72202,2.5,9.27,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.501,50.1
202117,ZH,female,17741,sex,779124,89943,2.28,11.54,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.507,50.7
202118,ZH,female,21029,sex,779124,110972,2.7,14.24,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.54,54
202119,ZH,female,4416,sex,779124,115388,0.57,14.81,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.388,38.800000000000004
202120,ZH,female,-1609,sex,779124,113779,-0.21,14.6,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-26.377,-2637.7
202121,ZH,female,-2244,sex,779124,111535,-0.29,14.32,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-4.656,-465.59999999999997
202122,ZH,female,4003,sex,779124,115538,0.51,14.83,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.257,25.7
202123,ZH,female,7987,sex,779124,123525,1.03,15.85,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.423,42.3
202124,ZH,female,5592,sex,779124,129117,0.72,16.57,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.436,43.6
202125,ZH,female,4431,sex,779124,133548,0.57,17.14,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.474,47.4
202126,ZH,female,-22118,sex,779124,111430,-2.84,14.3,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.474,47.4
202127,ZH,female,-29212,sex,779124,82218,-3.75,10.55,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.482,48.199999999999996
202128,ZH,female,-25674,sex,779124,56544,-3.3,7.26,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.477,47.699999999999996
202129,ZH,female,-22584,sex,779124,33960,-2.9,4.36,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.467,46.7
202130,ZH,female,-7162,sex,779124,26798,-0.92,3.44,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.457,45.7
202131,ZH,female,-3872,sex,779124,22926,-0.5,2.94,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.47,47
202132,ZH,female,-2811,sex,779124,20115,-0.36,2.58,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.473,47.3
202133,ZH,female,-1259,sex,779124,18856,-0.16,2.42,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.459,45.9
202134,ZH,female,1776,sex,779124,20632,0.23,2.65,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.585,58.5
202135,ZH,female,4670,sex,779124,25302,0.6,3.25,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.506,50.6
202136,ZH,female,6368,sex,779124,31670,0.82,4.06,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.482,48.199999999999996
202137,ZH,female,5381,sex,779124,37051,0.69,4.76,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.467,46.7
202138,ZH,female,1091,sex,779124,38142,0.14,4.9,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.383,38.3
202139,ZH,female,-2840,sex,779124,35302,-0.36,4.53,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.494,49.4
202140,ZH,female,-6653,sex,779124,28649,-0.85,3.68,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.484,48.4
202141,ZH,female,-7123,sex,779124,21526,-0.91,2.76,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.477,47.699999999999996
202142,ZH,female,-5593,sex,779124,15933,-0.72,2.04,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.481,48.1
202143,ZH,female,-3250,sex,779124,12683,-0.42,1.63,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.484,48.4
202144,ZH,female,-1638,sex,779124,11045,-0.21,1.42,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.512,51.2
202145,ZH,female,-555,sex,779124,10490,-0.07,1.35,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.484,48.4
202146,ZH,female,-543,sex,779124,9947,-0.07,1.28,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.45,45
202147,ZH,female,-499,sex,779124,9448,-0.06,1.21,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.524,52.400000000000006
202148,ZH,female,-74,sex,779124,9374,-0.01,1.2,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.18,18
202149,ZH,female,153,sex,779124,9527,0.02,1.22,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,1.286,128.6
202150,ZH,female,136,sex,779124,9663,0.02,1.24,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.747,74.7
202151,ZH,female,44,sex,779124,9707,0.01,1.25,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,1.63,163
202152,ZH,female,-134,sex,779124,9573,-0.02,1.23,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.486,48.6
202201,ZH,female,178,sex,779124,9751,0.02,1.25,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.308,30.8
202202,ZH,female,678,sex,779124,10429,0.09,1.34,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.437,43.7
202203,ZH,female,1159,sex,779124,11588,0.15,1.49,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.525,52.5
202204,ZH,female,347,sex,779124,11935,0.04,1.53,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.434,43.4
202205,ZH,female,-996,sex,779124,10939,-0.13,1.4,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.521,52.1
202206,ZH,female,-1714,sex,779124,9225,-0.22,1.18,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.514,51.4
202207,ZH,female,-1411,sex,779124,7814,-0.18,1,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.52,52
202208,ZH,female,-1027,sex,779124,6787,-0.13,0.87,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.513,51.300000000000004
202209,ZH,female,-731,sex,779124,6056,-0.09,0.78,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.494,49.4
202210,ZH,female,-337,sex,779124,5719,-0.04,0.73,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.511,51.1
202211,ZH,female,-145,sex,779124,5574,-0.02,0.72,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.477,47.699999999999996
202212,ZH,female,-127,sex,779124,5447,-0.02,0.7,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.47,47
202213,ZH,female,-104,sex,779124,5343,-0.01,0.69,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.52,52
202214,ZH,female,-34,sex,779124,5309,-0,0.68,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.405,40.5
202215,ZH,female,-49,sex,779124,5260,-0.01,0.68,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.681,68.10000000000001
202216,ZH,female,-22,sex,779124,5238,-0,0.67,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.537,53.7
202217,ZH,female,-15,sex,779124,5223,-0,0.67,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.395,39.5
202052,ZH,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0,0
202053,ZH,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0,0
202101,ZH,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0,0
202102,ZH,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0,0
202103,ZH,unknown,1,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0,0
202104,ZH,unknown,9,sex,NA,10,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0,0
202105,ZH,unknown,3,sex,NA,13,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0,0
202106,ZH,unknown,9,sex,NA,22,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202107,ZH,unknown,3,sex,NA,25,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0,-0
202108,ZH,unknown,-3,sex,NA,22,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0,0
202109,ZH,unknown,-7,sex,NA,15,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202110,ZH,unknown,-1,sex,NA,14,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0,-0
202111,ZH,unknown,27,sex,NA,41,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0.005,-0.5
202112,ZH,unknown,3,sex,NA,44,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0,0
202113,ZH,unknown,2,sex,NA,46,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0,0
202114,ZH,unknown,18,sex,NA,64,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.002,0.2
202115,ZH,unknown,-5,sex,NA,59,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0,-0
202116,ZH,unknown,21,sex,NA,80,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202117,ZH,unknown,29,sex,NA,109,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202118,ZH,unknown,25,sex,NA,134,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202119,ZH,unknown,14,sex,NA,148,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202120,ZH,unknown,11,sex,NA,159,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.18,18
202121,ZH,unknown,20,sex,NA,179,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.041,4.1000000000000005
202122,ZH,unknown,37,sex,NA,216,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.002,0.2
202123,ZH,unknown,61,sex,NA,277,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.003,0.3
202124,ZH,unknown,45,sex,NA,322,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.004,0.4
202125,ZH,unknown,42,sex,NA,364,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.004,0.4
202126,ZH,unknown,-41,sex,NA,323,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202127,ZH,unknown,-58,sex,NA,265,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202128,ZH,unknown,-62,sex,NA,203,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202129,ZH,unknown,-85,sex,NA,118,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.002,0.2
202130,ZH,unknown,-24,sex,NA,94,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.002,0.2
202131,ZH,unknown,-21,sex,NA,73,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.003,0.3
202132,ZH,unknown,-6,sex,NA,67,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202133,ZH,unknown,-1,sex,NA,66,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0,0
202134,ZH,unknown,-3,sex,NA,63,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0.001,-0.1
202135,ZH,unknown,7,sex,NA,70,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202136,ZH,unknown,10,sex,NA,80,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202137,ZH,unknown,8,sex,NA,88,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202138,ZH,unknown,8,sex,NA,96,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.003,0.3
202139,ZH,unknown,-7,sex,NA,89,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202140,ZH,unknown,-7,sex,NA,82,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202141,ZH,unknown,-16,sex,NA,66,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202142,ZH,unknown,-19,sex,NA,47,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.002,0.2
202143,ZH,unknown,-3,sex,NA,44,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0,0
202144,ZH,unknown,-8,sex,NA,36,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.002,0.2
202145,ZH,unknown,0,sex,NA,36,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0,-0
202146,ZH,unknown,-2,sex,NA,34,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.002,0.2
202147,ZH,unknown,5,sex,NA,39,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0.005,-0.5
202148,ZH,unknown,-2,sex,NA,37,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.005,0.5
202149,ZH,unknown,-1,sex,NA,36,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0.008,-0.8
202150,ZH,unknown,-3,sex,NA,33,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0.016,-1.6
202151,ZH,unknown,1,sex,NA,34,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.037,3.6999999999999997
202152,ZH,unknown,0,sex,NA,34,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0,-0
202201,ZH,unknown,0,sex,NA,34,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0,0
202202,ZH,unknown,2,sex,NA,36,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202203,ZH,unknown,3,sex,NA,39,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202204,ZH,unknown,-3,sex,NA,36,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0.004,-0.4
202205,ZH,unknown,1,sex,NA,37,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0.001,-0.1
202206,ZH,unknown,0,sex,NA,37,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0,-0
202207,ZH,unknown,-4,sex,NA,33,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202208,ZH,unknown,-2,sex,NA,31,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202209,ZH,unknown,-1,sex,NA,30,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.001,0.1
202210,ZH,unknown,-1,sex,NA,29,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.002,0.2
202211,ZH,unknown,0,sex,NA,29,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0,-0
202212,ZH,unknown,-1,sex,NA,28,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,0.004,0.4
202213,ZH,unknown,0,sex,NA,28,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0,-0
202214,ZH,unknown,0,sex,NA,28,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0,-0
202215,ZH,unknown,0,sex,NA,28,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0,-0
202216,ZH,unknown,0,sex,NA,28,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0,-0
202217,ZH,unknown,0,sex,NA,28,NA,NA,COVID19PartiallyVaccPersons,2022-05-03_10-25-13,detailed,-0,-0
202052,AG,male,0,sex,348814,0,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202053,AG,male,0,sex,348814,0,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202101,AG,male,0,sex,348814,0,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0,0
202102,AG,male,1,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0.5,50
202103,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0,0
202104,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202105,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202106,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202107,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202108,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202109,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202110,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202111,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202112,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202113,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202114,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202115,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0,0
202116,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0,0
202117,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202118,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202119,AG,male,0,sex,348814,1,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202120,AG,male,1,sex,348814,2,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,1,100
202121,AG,male,0,sex,348814,2,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202122,AG,male,0,sex,348814,2,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202123,AG,male,1,sex,348814,3,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0.5,50
202124,AG,male,0,sex,348814,3,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202125,AG,male,0,sex,348814,3,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0,0
202126,AG,male,0,sex,348814,3,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202127,AG,male,0,sex,348814,3,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0,0
202128,AG,male,1,sex,348814,4,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0.333,33.300000000000004
202129,AG,male,0,sex,348814,4,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202130,AG,male,0,sex,348814,4,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202131,AG,male,0,sex,348814,4,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202132,AG,male,0,sex,348814,4,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0,0
202133,AG,male,0,sex,348814,4,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202134,AG,male,2,sex,348814,6,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0.667,66.7
202135,AG,male,0,sex,348814,6,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202136,AG,male,1,sex,348814,7,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,1,100
202137,AG,male,1,sex,348814,8,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0.5,50
202138,AG,male,1,sex,348814,9,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0.5,50
202139,AG,male,1,sex,348814,10,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,1,100
202140,AG,male,0,sex,348814,10,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,NA,NA
202141,AG,male,1,sex,348814,11,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0.25,25
202142,AG,male,2,sex,348814,13,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0.4,40
202143,AG,male,2,sex,348814,15,0,0,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0.667,66.7
202144,AG,male,55,sex,348814,70,0.02,0.02,COVID19FirstBoosterPersons,2022-05-03_10-25-13,detailed,0.55,55.00000000000001
