date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202120,SG,risk_groups,6427,indication,514504,68586,13.4,0.586,58.6,76.5,1.25,13.33,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,SH,risk_groups,1910,indication,83107,15742,18.900000000000002,0.631,63.1,85.3,2.3,18.94,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,SO,risk_groups,3285,indication,277462,44181,15.9,0.5389999999999999,53.9,86.1,1.18,15.92,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,SZ,risk_groups,2882,indication,162157,20572,12.7,0.744,74.39999999999999,81.5,1.78,12.69,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,TG,risk_groups,4995,indication,282909,43341,15.3,0.78,78,86.10000000000001,1.77,15.32,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,TI,risk_groups,6641,indication,350986,59149,16.7,0.515,51.5,80.9,1.89,16.85,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,unknown,risk_groups,562,indication,NA,4056,NA,0.868,86.80000000000001,85.7,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,UR,risk_groups,569,indication,36819,5991,16.2,0.686,68.6,77.5,1.55,16.27,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,VD,risk_groups,17557,indication,814762,120578,14.8,0.895,89.5,90,2.15,14.8,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,VS,risk_groups,8627,indication,348503,60621,17.4,0.778,77.8,90.89999999999999,2.48,17.39,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,ZG,risk_groups,2368,indication,128794,18494,14.4,0.732,73.2,73.60000000000001,1.84,14.36,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,ZH,risk_groups,53752,indication,1553423,230878,14.799999999999999,0.9369999999999999,93.69999999999999,87.7,3.46,14.86,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,AG,risk_groups,14492,indication,694072,119368,17.2,0.832,83.2,80.89999999999999,2.09,17.2,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,AI,risk_groups,213,indication,16293,2779,17.2,0.441,44.1,80.1,1.31,17.06,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,all,risk_groups,206101,indication,NA,1570765,NA,0.749,74.89999999999999,83.7,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,AR,risk_groups,736,indication,55309,9726,17.6,0.669,66.9,80.3,1.33,17.58,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,BE,risk_groups,35646,indication,1043132,222363,21.3,0.915,91.50000000000001,95.7,3.42,21.32,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,BL,risk_groups,6378,indication,290969,58725,20.3,0.647,64.7,75.5,2.19,20.18,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,BS,risk_groups,5475,indication,196735,34612,17.6,0.764,76.39999999999999,84.99999999999999,2.78,17.59,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,CH,risk_groups,203064,indication,8670300,1546052,17.8,0.752,75.2,83.80000000000001,2.34,17.83,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,CHFL,risk_groups,203135,indication,8709355,1550284,17.8,0.75,75,83.7,2.33,17.8,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,FL,risk_groups,71,indication,39055,4232,10.799999999999999,0.067,6.7,47.400000000000006,0.18,10.84,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,FR,risk_groups,5686,indication,325496,52008,16,0.708,70.8,83.10000000000001,1.75,15.98,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,GE,risk_groups,5877,indication,506343,80966,16,0.373,37.300000000000004,72.7,1.16,15.99,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,GL,risk_groups,845,indication,40851,6653,16.3,0.59,59,81.10000000000001,2.07,16.29,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,GR,risk_groups,3586,indication,200096,38340,19.2,0.543,54.3,81.5,1.79,19.16,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,JU,risk_groups,1871,indication,73709,12943,17.6,0.963,96.3,91.5,2.54,17.56,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,LU,risk_groups,6597,indication,416347,57059,13.8,0.464,46.4,68.3,1.58,13.7,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,NE,risk_groups,3214,indication,175894,37660,21.400000000000002,0.692,69.2,89.9,1.83,21.41,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,neighboring_chfl,risk_groups,2216,indication,NA,15674,NA,0.6950000000000001,69.5,80.8,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,NW,risk_groups,541,indication,43520,7636,17.5,0.547,54.7,83.3,1.24,17.55,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,OW,risk_groups,403,indication,38108,5577,14.6,0.44199999999999995,44.199999999999996,81.4,1.06,14.63,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,SG,risk_groups,6620,indication,514504,75206,14.6,0.635,63.5,75.3,1.29,14.62,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,SH,risk_groups,2276,indication,83107,18018,21.7,0.899,89.9,85.8,2.74,21.68,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,SO,risk_groups,5102,indication,277462,49283,17.7,0.651,65.1,83.4,1.84,17.76,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,SZ,risk_groups,3993,indication,162157,24565,15.1,0.783,78.3,81,2.46,15.15,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,TG,risk_groups,6287,indication,282909,49628,17.4,0.78,78,85.2,2.22,17.54,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,TI,risk_groups,8987,indication,350986,68136,19.400000000000002,0.597,59.7,77.2,2.56,19.41,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,unknown,risk_groups,750,indication,NA,4806,NA,0.867,86.7,85.9,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,UR,risk_groups,450,indication,36819,6441,17.400000000000002,0.587,58.7,75.7,1.22,17.49,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,VD,risk_groups,21176,indication,814762,141754,17.4,0.841,84.10000000000001,89.1,2.6,17.4,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,VS,risk_groups,9172,indication,348503,69793,20,0.738,73.8,88.3,2.63,20.03,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,ZG,risk_groups,1049,indication,128794,19543,15.200000000000001,0.471,47.099999999999994,71.7,0.81,15.17,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,ZH,risk_groups,46392,indication,1553423,277270,17.7,0.911,91.1,88.3,2.99,17.85,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,AG,risk_groups,21813,indication,694072,141181,20.2,0.8370000000000001,83.7,81.3,3.14,20.34,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,AI,risk_groups,176,indication,16293,2955,18.099999999999998,0.45,45,76.5,1.08,18.14,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,all,risk_groups,206812,indication,NA,1777577,NA,0.66,66,81.2,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,AR,risk_groups,860,indication,55309,10586,19.1,0.6880000000000001,68.8,79.2,1.55,19.14,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,BE,risk_groups,37949,indication,1043132,260312,24.9,0.791,79.1,92.8,3.64,24.95,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,BL,risk_groups,4412,indication,290969,63137,21.7,0.542,54.2,73.5,1.52,21.7,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,BS,risk_groups,7187,indication,196735,41799,21.2,0.893,89.3,85.80000000000001,3.65,21.25,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,CH,risk_groups,204061,indication,8670300,1750113,20.1,0.662,66.2,81.3,2.35,20.19,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,CHFL,risk_groups,204273,indication,8709355,1754557,20.1,0.661,66.1,81.2,2.35,20.15,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,FL,risk_groups,212,indication,39055,4444,11.4,0.194,19.4,44.4,0.54,11.38,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,FR,risk_groups,4910,indication,325496,56918,17.5,0.73,73,82.2,1.51,17.49,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,GE,risk_groups,5997,indication,506343,86963,17.2,0.364,36.4,68.1,1.18,17.17,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,GL,risk_groups,949,indication,40851,7602,18.5,0.46199999999999997,46.199999999999996,74.10000000000001,2.32,18.61,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,GR,risk_groups,2467,indication,200096,40807,20.3,0.438,43.8,77.5,1.23,20.39,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,JU,risk_groups,2174,indication,73709,15117,20.5,0.937,93.7,91.8,2.95,20.51,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,LU,risk_groups,7349,indication,416347,64408,15.5,0.47900000000000004,47.900000000000006,65.1,1.77,15.47,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,NE,risk_groups,1971,indication,175894,39631,22.400000000000002,0.673,67.3,88.4,1.12,22.53,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,neighboring_chfl,risk_groups,1988,indication,NA,17662,NA,0.582,58.2,77.39999999999999,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,NW,risk_groups,1238,indication,43520,8874,20.4,0.744,74.4,82,2.84,20.39,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,OW,risk_groups,546,indication,38108,6123,16.2,0.401,40.1,74.7,1.43,16.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,SG,risk_groups,6094,indication,514504,81300,15.9,0.527,52.699999999999996,72.89999999999999,1.18,15.8,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,SH,risk_groups,2494,indication,83107,20512,24.7,0.831,83.10000000000001,85.6,3,24.68,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,SO,risk_groups,7609,indication,277462,56892,20.5,0.7929999999999999,79.3,82.8,2.74,20.5,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,SZ,risk_groups,4093,indication,162157,28658,17.7,0.669,66.9,78.60000000000001,2.52,17.67,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,TG,risk_groups,6579,indication,282909,56207,19.9,0.739,73.9,83.6,2.33,19.87,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,TI,risk_groups,7269,indication,350986,75405,21.5,0.444,44.4,72,2.07,21.48,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,unknown,risk_groups,551,indication,NA,5357,NA,0.647,64.7,83.1,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,UR,risk_groups,722,indication,36819,7163,19.4,0.384,38.4,68.9,1.96,19.45,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,VD,risk_groups,22895,indication,814762,164649,20.200000000000003,0.699,69.9,85.80000000000001,2.81,20.21,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,VS,risk_groups,7782,indication,348503,77575,22.3,0.75,75,86.7,2.23,22.26,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,ZG,risk_groups,1281,indication,128794,20824,16.1,0.318,31.8,66.5,0.99,16.17,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,ZH,risk_groups,37245,indication,1553423,314515,20.3,0.648,64.8,84.6,2.4,20.25,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,AG,risk_groups,10350,indication,694072,151531,21.9,0.532,53.2,78.5,1.49,21.83,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,AI,risk_groups,142,indication,16293,3097,19,0.33699999999999997,33.699999999999996,72.3,0.87,19.01,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,all,risk_groups,134755,indication,NA,1912332,NA,0.437,43.7,76.5,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,AR,risk_groups,680,indication,55309,11266,20.3,0.456,45.599999999999994,75.8,1.23,20.37,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,BE,risk_groups,13840,indication,1043132,274152,26.3,0.33,33,85.1,1.33,26.28,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,BL,risk_groups,2296,indication,290969,65433,22.5,0.40800000000000003,40.8,71.5,0.79,22.49,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,BS,risk_groups,2968,indication,196735,44767,22.8,0.27799999999999997,27.8,75.4,1.51,22.75,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,CH,risk_groups,132951,indication,8670300,1883064,21.8,0.437,43.7,76.60000000000001,1.53,21.72,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,CHFL,risk_groups,133005,indication,8709355,1887562,21.7,0.436,43.6,76.5,1.53,21.67,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,FL,risk_groups,54,indication,39055,4498,11.5,0.08399999999999999,8.399999999999999,42.199999999999996,0.14,11.52,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,FR,risk_groups,5407,indication,325496,62325,19.1,0.495,49.5,77.8,1.66,19.15,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,GE,risk_groups,7316,indication,506343,94279,18.5,0.376,37.6,64,1.44,18.62,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,GL,risk_groups,554,indication,40851,8156,19.9,0.367,36.699999999999996,69.4,1.36,19.97,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,GR,risk_groups,1567,indication,200096,42374,21.1,0.41700000000000004,41.7,75.1,0.78,21.18,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,JU,risk_groups,1449,indication,73709,16566,22.5,0.723,72.3,89.69999999999999,1.97,22.47,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,LU,risk_groups,6217,indication,416347,70625,17,0.347,34.7,60.50000000000001,1.49,16.96,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,NE,risk_groups,1654,indication,175894,41285,23.5,0.47600000000000003,47.6,85.4,0.94,23.47,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,neighboring_chfl,risk_groups,1386,indication,NA,19048,NA,0.456,45.6,73.8,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,NW,risk_groups,829,indication,43520,9703,22.2,0.524,52.4,78.2,1.9,22.3,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,OW,risk_groups,394,indication,38108,6517,17.1,0.241,24.1,66.10000000000001,1.03,17.1,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,SG,risk_groups,5606,indication,514504,86906,16.8,0.449,44.9,70,1.09,16.89,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,SH,risk_groups,797,indication,83107,21309,25.7,0.6950000000000001,69.5,84.80000000000001,0.96,25.64,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,SO,risk_groups,6200,indication,277462,63092,22.7,0.747,74.7,82,2.23,22.74,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,SZ,risk_groups,3936,indication,162157,32594,20.1,0.54,53.99999999999999,74.4,2.43,20.1,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,TG,risk_groups,7675,indication,282909,63882,22.6,0.733,73.30000000000001,82.3,2.71,22.58,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,TI,risk_groups,3252,indication,350986,78657,22.4,0.28500000000000003,28.5,67.8,0.93,22.41,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,unknown,risk_groups,364,indication,NA,5721,NA,0.453,45.3,79.00000000000001,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,UR,risk_groups,333,indication,36819,7496,20.3,0.364,36.4,66.4,0.9,20.36,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,VD,risk_groups,18055,indication,814762,182704,22.5,0.552,55.2,81.4,2.22,22.42,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,VS,risk_groups,9142,indication,348503,86717,24.799999999999997,0.669,66.9,84,2.62,24.88,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,ZG,risk_groups,1012,indication,128794,21836,17,0.23199999999999998,23.2,61.3,0.79,16.95,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,ZH,risk_groups,21280,indication,1553423,335795,21.599999999999998,0.358,35.8,77.9,1.37,21.62,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,AG,risk_groups,6429,indication,694072,157960,22.8,0.359,35.9,74.8,0.93,22.76,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,AI,risk_groups,85,indication,16293,3182,19.5,0.256,25.599999999999998,69,0.52,19.53,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,all,risk_groups,110253,indication,NA,2022585,NA,0.349,34.9,71.8,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,AR,risk_groups,656,indication,55309,11922,21.5,0.272,27.200000000000003,69.1,1.19,21.56,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,BE,risk_groups,9913,indication,1043132,284065,27.2,0.261,26.1,78.89999999999999,0.95,27.23,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,BL,risk_groups,3929,indication,290969,69362,23.8,0.29800000000000004,29.800000000000004,66.2,1.35,23.84,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,BS,risk_groups,1609,indication,196735,46376,23.6,0.268,26.799999999999997,71,0.82,23.57,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,CH,risk_groups,108967,indication,8670300,1992031,22.9,0.349,34.9,72,1.26,22.98,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,CHFL,risk_groups,109049,indication,8709355,1996611,22.9,0.349,34.9,71.7,1.25,22.92,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,FL,risk_groups,82,indication,39055,4580,11.6,0.096,9.600000000000001,39.8,0.21,11.73,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,FR,risk_groups,5717,indication,325496,68042,20.9,0.446,44.6,73.1,1.76,20.9,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,GE,risk_groups,5364,indication,506343,99643,19.6,0.309,30.9,60.599999999999994,1.06,19.68,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,GL,risk_groups,904,indication,40851,9060,22.2,0.502,50.2,66.8,2.21,22.18,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,GR,risk_groups,2285,indication,200096,44659,22.4,0.331,33.1,70.6,1.14,22.32,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,JU,risk_groups,1371,indication,73709,17937,24.3,0.515,51.5,84.89999999999999,1.86,24.33,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,LU,risk_groups,3797,indication,416347,74422,17.9,0.211,21.099999999999998,55.3,0.91,17.87,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,NE,risk_groups,1648,indication,175894,42933,24.5,0.418,41.8,82.2,0.94,24.41,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,neighboring_chfl,risk_groups,960,indication,NA,20008,NA,0.431,43.1,71.3,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,NW,risk_groups,319,indication,43520,10022,23,0.252,25.2,73.2,0.73,23.03,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,OW,risk_groups,195,indication,38108,6712,17.7,0.113,11.299999999999999,57.9,0.51,17.61,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,SG,risk_groups,6960,indication,514504,93866,18.2,0.37,37,65.7,1.35,18.24,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,SH,risk_groups,1224,indication,83107,22533,27.1,0.517,51.7,81.89999999999999,1.47,27.11,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,SO,risk_groups,4829,indication,277462,67921,24.4,0.435,43.5,77.1,1.74,24.48,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,SZ,risk_groups,2624,indication,162157,35218,21.8,0.41800000000000004,41.800000000000004,70.5,1.62,21.72,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,TG,risk_groups,4670,indication,282909,68552,24.3,0.5,50,78.7,1.65,24.23,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,TI,risk_groups,4320,indication,350986,82977,23.6,0.351,35.1,64.6,1.23,23.64,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,unknown,risk_groups,244,indication,NA,5965,NA,0.363,36.3,75.2,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,UR,risk_groups,428,indication,36819,7924,21.5,0.261,26.099999999999998,61.3,1.16,21.52,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,VD,risk_groups,14092,indication,814762,196796,24.2,0.46699999999999997,46.7,77.3,1.73,24.15,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,VS,risk_groups,6464,indication,348503,93181,26.7,0.439,43.9,79.1,1.85,26.74,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,ZG,risk_groups,804,indication,128794,22640,17.5,0.188,18.8,56.7,0.62,17.58,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,ZH,risk_groups,18331,indication,1553423,354126,22.8,0.321,32.1,72.5,1.18,22.8,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,AG,risk_groups,5066,indication,694072,163026,23.5,0.212,21.2,69.39999999999999,0.73,23.49,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,AI,risk_groups,157,indication,16293,3339,20.5,0.238,23.8,63.3,0.96,20.49,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,all,risk_groups,85700,indication,NA,2108285,NA,0.277,27.7,67.4,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,AR,risk_groups,653,indication,55309,12575,22.7,0.357,35.699999999999996,65.9,1.18,22.74,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,BE,risk_groups,7775,indication,1043132,291840,28,0.243,24.3,74.39999999999999,0.75,27.98,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,BL,risk_groups,2428,indication,290969,71790,24.8,0.27099999999999996,27.099999999999998,63,0.83,24.67,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,BS,risk_groups,1688,indication,196735,48064,24.4,0.208,20.8,65.4,0.86,24.43,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,CH,risk_groups,84688,indication,8670300,2076719,23.9,0.277,27.700000000000003,67.6,0.98,23.95,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,CHFL,risk_groups,84775,indication,8709355,2081386,23.8,0.276,27.6,67.5,0.97,23.9,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,FL,risk_groups,87,indication,39055,4667,12,0.077,7.7,36.9,0.22,11.95,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,FR,risk_groups,4744,indication,325496,72786,22.3,0.382,38.2,69,1.46,22.36,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,GE,risk_groups,5004,indication,506343,104647,20.6,0.263,26.3,56.9,0.99,20.67,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,GL,risk_groups,457,indication,40851,9517,23.3,0.459,45.9,65.4,1.12,23.3,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,GR,risk_groups,2058,indication,200096,46717,23.3,0.307,30.7,66.7,1.03,23.35,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,JU,risk_groups,1531,indication,73709,19468,26.4,0.526,52.6,81,2.08,26.41,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,LU,risk_groups,2630,indication,416347,77052,18.4,0.194,19.4,51.9,0.63,18.51,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,NE,risk_groups,2458,indication,175894,45391,25.8,0.405,40.5,77.60000000000001,1.4,25.81,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,neighboring_chfl,risk_groups,719,indication,NA,20727,NA,0.365,36.5,69,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,NW,risk_groups,309,indication,43520,10331,23.599999999999998,0.19,19,67.5,0.71,23.74,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,OW,risk_groups,79,indication,38108,6791,18,0.072,7.2,53.7,0.21,17.82,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,SG,risk_groups,8162,indication,514504,102028,19.9,0.336,33.6,61,1.59,19.83,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,SH,risk_groups,533,indication,83107,23066,27.799999999999997,0.20400000000000001,20.400000000000002,76.6,0.64,27.75,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,SO,risk_groups,2081,indication,277462,70002,25.2,0.244,24.4,72.5,0.75,25.23,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,SZ,risk_groups,1880,indication,162157,37098,22.9,0.358,35.8,67.1,1.16,22.88,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,TG,risk_groups,2044,indication,282909,70596,25,0.185,18.5,72,0.72,24.95,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,TI,risk_groups,2613,indication,350986,85590,24.4,0.275,27.5,62.1,0.74,24.39,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,unknown,risk_groups,206,indication,NA,6171,NA,0.327,32.7,72.1,NA,NA,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,UR,risk_groups,216,indication,36819,8140,22.1,0.266,26.6,59.300000000000004,0.59,22.11,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,VD,risk_groups,12383,indication,814762,209179,25.6,0.384,38.400000000000006,72.89999999999999,1.52,25.67,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,VS,risk_groups,5725,indication,348503,98906,28.3,0.485,48.5,76.3,1.64,28.38,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,ZG,risk_groups,738,indication,128794,23378,18.2,0.15,15,52.1,0.57,18.15,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
