date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202142,SZ,risk_groups,551,indication,162157,91684,NA,0.245,24.5,51.9,0.34,56.54,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,TG,risk_groups,863,indication,282909,165236,NA,0.19,19,52.1,0.31,58.41,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,TI,risk_groups,958,indication,350986,208701,NA,0.162,16.2,44.2,0.27,59.46,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,UR,risk_groups,142,indication,36819,20144,NA,0.23099999999999998,23.099999999999998,46.9,0.39,54.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,VD,risk_groups,3607,indication,814762,572478,NA,0.281,28.1,54.199999999999996,0.44,70.26,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,VS,risk_groups,2050,indication,348503,253328,NA,0.361,36.099999999999994,60,0.59,72.69,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,ZG,risk_groups,123,indication,128794,58475,NA,0.076,7.6,34.2,0.1,45.4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,ZH,risk_groups,4885,indication,1553423,923849,NA,0.228,22.8,45,0.31,59.47,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,AG,risk_groups,2126,indication,694072,418867,NA,0.256,25.6,47.9,0.31,60.35,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,AI,risk_groups,53,indication,16293,8242,NA,0.308,30.8,47.8,0.33,50.59,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,AR,risk_groups,161,indication,55309,33036,NA,0.308,30.799999999999997,50.400000000000006,0.29,59.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,BE,risk_groups,3894,indication,1043132,743528,NA,0.291,29.099999999999998,54.4,0.37,71.28,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,BL,risk_groups,1303,indication,290969,182548,NA,0.394,39.4,48.199999999999996,0.45,62.74,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,BS,risk_groups,890,indication,196735,132902,NA,0.325,32.5,47.099999999999994,0.45,67.55,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,CH,risk_groups,26676,indication,8670300,5429940,NA,0.263,26.3,48.8,0.31,62.63,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,CHFL,risk_groups,26742,indication,8709355,5440430,NA,0.263,26.3,48.8,0.31,62.47,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,FL,risk_groups,66,indication,39055,10490,NA,0.151,15.100000000000001,21.5,0.17,26.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,FR,risk_groups,567,indication,325496,184232,NA,0.206,20.6,48.9,0.17,56.6,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,GE,risk_groups,1257,indication,506343,307453,NA,0.179,17.900000000000002,43.5,0.25,60.72,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,GL,risk_groups,66,indication,40851,24387,NA,0.28800000000000003,28.8,52.7,0.16,59.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,GR,risk_groups,630,indication,200096,123095,NA,0.265,26.5,47.7,0.31,61.52,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,JU,risk_groups,441,indication,73709,58043,NA,0.462,46.2,64.39999999999999,0.6,78.75,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,LU,risk_groups,803,indication,416347,211387,NA,0.179,17.900000000000002,40.6,0.19,50.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,NE,risk_groups,975,indication,175894,130213,NA,0.364,36.4,56.8,0.55,74.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,NW,risk_groups,114,indication,43520,26466,NA,0.187,18.7,49,0.26,60.81,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,OW,risk_groups,20,indication,38108,12974,NA,0.042,4.2,33,0.05,34.05,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,SG,risk_groups,1388,indication,514504,275813,NA,0.22,22,47.3,0.27,53.61,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,SH,risk_groups,265,indication,83107,60677,NA,0.266,26.6,54.7,0.32,73.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,SO,risk_groups,1134,indication,277462,191593,NA,0.308,30.8,54.3,0.41,69.05,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,SZ,risk_groups,400,indication,162157,92084,NA,0.267,26.7,51.7,0.25,56.79,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,TG,risk_groups,575,indication,282909,165811,NA,0.211,21.1,52,0.2,58.61,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,TI,risk_groups,653,indication,350986,209354,NA,0.178,17.8,43.900000000000006,0.19,59.65,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,UR,risk_groups,124,indication,36819,20268,NA,0.253,25.3,46.6,0.34,55.05,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,VD,risk_groups,2936,indication,814762,575414,NA,0.308,30.799999999999997,54.1,0.36,70.62,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,VS,risk_groups,1805,indication,348503,255133,NA,0.365,36.5,59.7,0.52,73.21,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,ZG,risk_groups,123,indication,128794,58598,NA,0.10300000000000001,10.3,34.2,0.1,45.5,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,ZH,risk_groups,3973,indication,1553423,927822,NA,0.248,24.8,44.9,0.26,59.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,AG,risk_groups,1539,indication,694072,420406,NA,0.258,25.8,47.7,0.22,60.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,AI,risk_groups,30,indication,16293,8272,NA,0.309,30.9,47.7,0.18,50.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,AR,risk_groups,68,indication,55309,33104,NA,0.33099999999999996,33.099999999999994,50.300000000000004,0.12,59.85,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,BE,risk_groups,3352,indication,1043132,746880,NA,0.313,31.3,54.199999999999996,0.32,71.6,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,BL,risk_groups,966,indication,290969,183514,NA,0.386,38.599999999999994,48.3,0.33,63.07,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,BS,risk_groups,832,indication,196735,133734,NA,0.384,38.4,47.1,0.42,67.98,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,CH,risk_groups,21399,indication,8670300,5451339,NA,0.278,27.8,48.699999999999996,0.25,62.87,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,CHFL,risk_groups,21441,indication,8709355,5461871,NA,0.277,27.700000000000003,48.699999999999996,0.25,62.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,FL,risk_groups,42,indication,39055,10532,NA,0.103,10.3,21.5,0.11,26.97,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,FR,risk_groups,396,indication,325496,184628,NA,0.187,18.7,48.699999999999996,0.12,56.72,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,GE,risk_groups,1461,indication,506343,308914,NA,0.217,21.7,43.3,0.29,61.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,GL,risk_groups,165,indication,40851,24552,NA,0.581,58.1,52.7,0.4,60.1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,GR,risk_groups,575,indication,200096,123670,NA,0.327,32.7,47.7,0.29,61.81,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,JU,risk_groups,228,indication,73709,58271,NA,0.423,42.300000000000004,64.2,0.31,79.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,LU,risk_groups,733,indication,416347,212120,NA,0.198,19.8,40.5,0.18,50.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,NE,risk_groups,732,indication,175894,130945,NA,0.34,34,56.5,0.42,74.45,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,NW,risk_groups,87,indication,43520,26553,NA,0.29000000000000004,29.000000000000004,48.9,0.2,61.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,OW,risk_groups,44,indication,38108,13018,NA,0.112,11.2,32.8,0.12,34.16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,SG,risk_groups,920,indication,514504,276733,NA,0.237,23.7,47.1,0.18,53.79,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,SH,risk_groups,98,indication,83107,60775,NA,0.16599999999999998,16.599999999999998,54.5,0.12,73.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,SO,risk_groups,625,indication,277462,192218,NA,0.32599999999999996,32.599999999999994,54.2,0.23,69.28,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,SZ,risk_groups,277,indication,162157,92361,NA,0.284,28.4,51.6,0.17,56.96,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,TG,risk_groups,398,indication,282909,166209,NA,0.206,20.599999999999998,51.6,0.14,58.75,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,TI,risk_groups,379,indication,350986,209733,NA,0.158,15.8,43.8,0.11,59.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,UR,risk_groups,53,indication,36819,20321,NA,0.213,21.3,46.5,0.14,55.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,VD,risk_groups,2466,indication,814762,577880,NA,0.28900000000000003,28.900000000000002,53.8,0.3,70.93,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,VS,risk_groups,988,indication,348503,256121,NA,0.367,36.7,59.6,0.28,73.49,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,ZG,risk_groups,85,indication,128794,58683,NA,0.089,8.9,34,0.07,45.56,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,ZH,risk_groups,3902,indication,1553423,931724,NA,0.298,29.8,44.7,0.25,59.98,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,AG,risk_groups,3018,indication,694072,423424,NA,0.396,39.6,47.7,0.43,61.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,AI,risk_groups,653,indication,16293,8925,NA,0.792,79.2,49.199999999999996,4.01,54.78,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,AR,risk_groups,1793,indication,55309,34897,NA,0.654,65.4,50.900000000000006,3.24,63.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,BE,risk_groups,5233,indication,1043132,752113,NA,0.407,40.7,54.099999999999994,0.5,72.1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,BL,risk_groups,1712,indication,290969,185226,NA,0.5569999999999999,55.699999999999996,48.4,0.59,63.66,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,BS,risk_groups,1643,indication,196735,135377,NA,0.517,51.699999999999996,47.2,0.84,68.81,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,CH,risk_groups,64058,indication,8670300,5515397,NA,0.505,50.5,48.9,0.74,63.61,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,CHFL,risk_groups,64075,indication,8709355,5525946,NA,0.504,50.4,48.6,0.74,63.45,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,FL,risk_groups,17,indication,39055,10549,NA,0.051,5.1,21.2,0.04,27.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,FR,risk_groups,476,indication,325496,185104,NA,0.186,18.6,48.6,0.15,56.87,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,GE,risk_groups,6116,indication,506343,315030,NA,0.52,52.00000000000001,43.5,1.21,62.22,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,GL,risk_groups,157,indication,40851,24709,NA,0.322,32.2,52.5,0.38,60.49,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,GR,risk_groups,2892,indication,200096,126562,NA,0.61,61.00000000000001,48,1.45,63.25,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,JU,risk_groups,258,indication,73709,58529,NA,0.426,42.6,64,0.35,79.41,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,LU,risk_groups,2592,indication,416347,214712,NA,0.35100000000000003,35.1,40.4,0.62,51.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,NE,risk_groups,576,indication,175894,131521,NA,0.345,34.5,56.3,0.33,74.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,NW,risk_groups,250,indication,43520,26803,NA,0.441,44.1,48.7,0.57,61.59,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,OW,risk_groups,182,indication,38108,13200,NA,0.359,35.9,32.8,0.48,34.64,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,SG,risk_groups,1425,indication,514504,278158,NA,0.274,27.4,47,0.28,54.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,SH,risk_groups,174,indication,83107,60949,NA,0.22,22,54.3,0.21,73.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,SO,risk_groups,1175,indication,277462,193393,NA,0.45799999999999996,45.8,54,0.42,69.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,SZ,risk_groups,821,indication,162157,93182,NA,0.439,43.9,51.4,0.51,57.46,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,TG,risk_groups,999,indication,282909,167208,NA,0.321,32.1,51.3,0.35,59.1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,TI,risk_groups,4322,indication,350986,214055,NA,0.646,64.60000000000001,44.1,1.23,60.99,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,UR,risk_groups,70,indication,36819,20391,NA,0.23,23,46.2,0.19,55.38,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,VD,risk_groups,8200,indication,814762,586080,NA,0.638,63.8,53.99999999999999,1.01,71.93,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,VS,risk_groups,1651,indication,348503,257772,NA,0.462,46.2,59.5,0.47,73.97,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,ZG,risk_groups,253,indication,128794,58936,NA,0.176,17.6,34,0.2,45.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,ZH,risk_groups,17417,indication,1553423,949141,NA,0.633,63.300000000000004,45.1,1.12,61.1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,AG,risk_groups,16685,indication,694072,440109,NA,0.68,68,48.300000000000004,2.4,63.41,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,AI,risk_groups,360,indication,16293,9285,NA,0.769,76.9,49.8,2.21,56.99,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,AR,risk_groups,938,indication,55309,35835,NA,0.706,70.6,51.3,1.7,64.79,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,BE,risk_groups,26554,indication,1043132,778667,NA,0.817,81.7,54.699999999999996,2.55,74.65,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,BL,risk_groups,3993,indication,290969,189219,NA,0.6799999999999999,68,48.6,1.37,65.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,BS,risk_groups,7767,indication,196735,143144,NA,0.825,82.5,48.3,3.95,72.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,CH,risk_groups,176633,indication,8670300,5692030,NA,0.7290000000000001,72.9,49.300000000000004,2.04,65.65,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,CHFL,risk_groups,176859,indication,8709355,5702805,NA,0.7290000000000001,72.9,49.2,2.03,65.48,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,FL,risk_groups,226,indication,39055,10775,NA,0.609,60.900000000000006,21.6,0.58,27.59,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,FR,risk_groups,5387,indication,325496,190491,NA,0.72,72,49,1.66,58.52,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,GE,risk_groups,7639,indication,506343,322669,NA,0.5740000000000001,57.4,43.7,1.51,63.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,GL,risk_groups,989,indication,40851,25698,NA,0.713,71.3,53,2.42,62.91,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,GR,risk_groups,3649,indication,200096,130211,NA,0.6809999999999999,68.1,48.2,1.82,65.07,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,JU,risk_groups,713,indication,73709,59242,NA,0.7,70,64,0.97,80.37,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,LU,risk_groups,10380,indication,416347,225092,NA,0.71,71,41.199999999999996,2.49,54.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,NE,risk_groups,2226,indication,175894,133747,NA,0.718,71.8,56.5,1.27,76.04,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,NW,risk_groups,1229,indication,43520,28032,NA,0.79,79,49.6,2.82,64.41,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,OW,risk_groups,780,indication,38108,13980,NA,0.657,65.7,33.8,2.05,36.69,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,SG,risk_groups,12010,indication,514504,290168,NA,0.624,62.4,47.5,2.33,56.4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,SH,risk_groups,2207,indication,83107,63156,NA,0.787,78.7,54.9,2.66,75.99,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,SO,risk_groups,5351,indication,277462,198744,NA,0.758,75.8,54.4,1.93,71.63,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,SZ,risk_groups,2676,indication,162157,95858,NA,0.762,76.2,51.9,1.65,59.11,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,TG,risk_groups,4819,indication,282909,172027,NA,0.664,66.4,51.699999999999996,1.7,60.81,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,TI,risk_groups,4805,indication,350986,218860,NA,0.66,66,44.400000000000006,1.37,62.36,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,UR,risk_groups,504,indication,36819,20895,NA,0.7050000000000001,70.5,46.599999999999994,1.37,56.75,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,VD,risk_groups,11088,indication,814762,597168,NA,0.724,72.39999999999999,54.3,1.36,73.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,VS,risk_groups,6812,indication,348503,264584,NA,0.771,77.1,59.9,1.95,75.92,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,ZG,risk_groups,2774,indication,128794,61710,NA,0.616,61.60000000000001,34.5,2.15,47.91,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,ZH,risk_groups,34298,indication,1553423,983439,NA,0.8099999999999999,81,45.8,2.21,63.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,AG,risk_groups,19381,indication,694072,459490,NA,0.6930000000000001,69.3,48.9,2.79,66.2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,AI,risk_groups,309,indication,16293,9594,NA,0.621,62.099999999999994,50.1,1.9,58.88,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,AR,risk_groups,1392,indication,55309,37227,NA,0.731,73.1,51.8,2.52,67.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,BE,risk_groups,33992,indication,1043132,812659,NA,0.882,88.2,55.6,3.26,77.91,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,BL,risk_groups,6097,indication,290969,195316,NA,0.755,75.5,49.2,2.1,67.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,BS,risk_groups,8520,indication,196735,151664,NA,0.747,74.7,49.199999999999996,4.33,77.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,CH,risk_groups,219605,indication,8670300,5911635,NA,0.751,75.10000000000001,49.900000000000006,2.53,68.18,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,CHFL,risk_groups,220046,indication,8709355,5922851,NA,0.751,75.10000000000001,49.900000000000006,2.53,68.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,FL,risk_groups,441,indication,39055,11216,NA,0.585,58.5,22.1,1.13,28.72,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,FR,risk_groups,7152,indication,325496,197643,NA,0.717,71.7,49.5,2.2,60.72,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,GE,risk_groups,8484,indication,506343,331153,NA,0.6,60,44,1.68,65.4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,GL,risk_groups,1246,indication,40851,26944,NA,0.797,79.7,53.9,3.05,65.96,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,GR,risk_groups,5917,indication,200096,136128,NA,0.7210000000000001,72.10000000000001,49,2.96,68.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,JU,risk_groups,906,indication,73709,60148,NA,0.808,80.8,64.4,1.23,81.6,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,LU,risk_groups,8673,indication,416347,233765,NA,0.583,58.300000000000004,41.699999999999996,2.08,56.15,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,NE,risk_groups,3914,indication,175894,137661,NA,0.85,85,57.1,2.23,78.26,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,NW,risk_groups,1344,indication,43520,29376,NA,0.75,75,50.4,3.09,67.5,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,OW,risk_groups,737,indication,38108,14717,NA,0.504,50.4,34.4,1.93,38.62,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,SG,risk_groups,11599,indication,514504,301767,NA,0.636,63.6,47.9,2.25,58.65,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,SH,risk_groups,2444,indication,83107,65600,NA,0.702,70.2,55.3,2.94,78.93,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,SO,risk_groups,6184,indication,277462,204928,NA,0.742,74.19999999999999,55.00000000000001,2.23,73.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,SZ,risk_groups,3776,indication,162157,99634,NA,0.755,75.5,52.5,2.33,61.44,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,TG,risk_groups,5685,indication,282909,177712,NA,0.644,64.4,52,2.01,62.82,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,TI,risk_groups,3625,indication,350986,222485,NA,0.524,52.400000000000006,44.400000000000006,1.03,63.39,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,UR,risk_groups,832,indication,36819,21727,NA,0.659,65.89999999999999,47.1,2.26,59.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,VD,risk_groups,13539,indication,814762,610707,NA,0.797,79.7,54.6,1.66,74.96,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,VS,risk_groups,8425,indication,348503,273009,NA,0.7949999999999999,79.5,60.3,2.42,78.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,ZG,risk_groups,3458,indication,128794,65168,NA,0.62,62,35.4,2.68,50.6,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,ZH,risk_groups,51974,indication,1553423,1035413,NA,0.852,85.2,47,3.35,66.65,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,AG,risk_groups,20982,indication,694072,480472,NA,0.65,65,49.50000000000001,3.02,69.23,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,AI,risk_groups,288,indication,16293,9882,NA,0.5519999999999999,55.199999999999996,50.300000000000004,1.77,60.65,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,AR,risk_groups,1433,indication,55309,38660,NA,0.704,70.39999999999999,52.4,2.59,69.9,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,BE,risk_groups,42540,indication,1043132,855199,NA,0.865,86.5,56.6,4.08,81.98,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,BL,risk_groups,10003,indication,290969,205319,NA,0.805,80.5,50.199999999999996,3.44,70.56,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,BS,risk_groups,9349,indication,196735,161013,NA,0.747,74.7,50.199999999999996,4.75,81.84,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,CH,risk_groups,268230,indication,8670300,6179865,NA,0.727,72.7,50.6,3.09,71.28,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,CHFL,risk_groups,269050,indication,8709355,6191901,NA,0.727,72.7,50.4,3.09,71.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,FL,risk_groups,820,indication,39055,12036,NA,0.663,66.30000000000001,23.200000000000003,2.1,30.82,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,FR,risk_groups,5288,indication,325496,202931,NA,0.645,64.5,49.9,1.62,62.35,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,GE,risk_groups,10081,indication,506343,341234,NA,0.579,57.9,44.300000000000004,1.99,67.39,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,GL,risk_groups,863,indication,40851,27807,NA,0.635,63.5,54.2,2.11,68.07,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,GR,risk_groups,6117,indication,200096,142245,NA,0.5539999999999999,55.4,49.2,3.06,71.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,JU,risk_groups,1318,indication,73709,61466,NA,0.82,82,64.5,1.79,83.39,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,LU,risk_groups,9449,indication,416347,243214,NA,0.509,50.9,42,2.27,58.42,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,NE,risk_groups,5185,indication,175894,142846,NA,0.873,87.3,57.8,2.95,81.21,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,NW,risk_groups,1609,indication,43520,30985,NA,0.731,73.1,51.300000000000004,3.7,71.2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,OW,risk_groups,455,indication,38108,15172,NA,0.369,36.9,34.3,1.19,39.81,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,SG,risk_groups,15171,indication,514504,316938,NA,0.62,62,48.5,2.95,61.6,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
