date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202125,VS,female,8819,sex,175548,149138,5.02,84.96,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.47,47
202126,VS,female,6167,sex,175548,155305,3.51,88.47,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.47,47
202127,VS,female,5747,sex,175548,161052,3.27,91.74,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.465,46.5
202128,VS,female,5491,sex,175548,166543,3.13,94.87,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.46,46
202129,VS,female,5061,sex,175548,171604,2.88,97.75,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.472,47.199999999999996
202130,VS,female,3071,sex,175548,174675,1.75,99.5,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.48,48
202131,VS,female,2542,sex,175548,177217,1.45,100.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.472,47.199999999999996
202132,VS,female,2352,sex,175548,179569,1.34,102.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.486,48.6
202133,VS,female,3094,sex,175548,182663,1.76,104.05,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.492,49.2
202134,VS,female,3208,sex,175548,185871,1.83,105.88,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.493,49.3
202135,VS,female,3122,sex,175548,188993,1.78,107.66,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.488,48.8
202136,VS,female,3452,sex,175548,192445,1.97,109.63,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.485,48.5
202137,VS,female,4524,sex,175548,196969,2.58,112.2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.487,48.699999999999996
202138,VS,female,4111,sex,175548,201080,2.34,114.54,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.474,47.4
202139,VS,female,3896,sex,175548,204976,2.22,116.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.477,47.699999999999996
202140,VS,female,3489,sex,175548,208465,1.99,118.75,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.481,48.1
202141,VS,female,3261,sex,175548,211726,1.86,120.61,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.471,47.099999999999994
202142,VS,female,2609,sex,175548,214335,1.49,122.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.459,45.9
202143,VS,female,2250,sex,175548,216585,1.28,123.38,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.455,45.5
202144,VS,female,1231,sex,175548,217816,0.7,124.08,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.457,45.7
202145,VS,female,1771,sex,175548,219587,1.01,125.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.496,49.6
202146,VS,female,4442,sex,175548,224029,2.53,127.62,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.503,50.3
202147,VS,female,5657,sex,175548,229686,3.22,130.84,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.534,53.400000000000006
202148,VS,female,8230,sex,175548,237916,4.69,135.53,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.545,54.50000000000001
202149,VS,female,7500,sex,175548,245416,4.27,139.8,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.53,53
202150,VS,female,10935,sex,175548,256351,6.23,146.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.526,52.6
202151,VS,female,8619,sex,175548,264970,4.91,150.94,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.493,49.3
202152,VS,female,3481,sex,175548,268451,1.98,152.92,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.487,48.699999999999996
202201,VS,female,8478,sex,175548,276929,4.83,157.75,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.499,49.9
202202,VS,female,8587,sex,175548,285516,4.89,162.64,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.496,49.6
202203,VS,female,5108,sex,175548,290624,2.91,165.55,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.497,49.7
202204,VS,female,3022,sex,175548,293646,1.72,167.27,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.497,49.7
202205,VS,female,1911,sex,175548,295557,1.09,168.36,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.476,47.599999999999994
202206,VS,female,1212,sex,175548,296769,0.69,169.05,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.497,49.7
202207,VS,female,796,sex,175548,297565,0.45,169.51,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.507,50.7
202208,VS,female,567,sex,175548,298132,0.32,169.83,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.545,54.50000000000001
202209,VS,female,319,sex,175548,298451,0.18,170.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.52,52
202210,VS,female,259,sex,175548,298710,0.15,170.16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.521,52.1
202211,VS,female,140,sex,175548,298850,0.08,170.24,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.488,48.8
202212,VS,female,226,sex,175548,299076,0.13,170.37,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.522,52.2
202213,VS,female,210,sex,175548,299286,0.12,170.49,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.51,51
202214,VS,female,210,sex,175548,299496,0.12,170.61,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.479,47.9
202215,VS,female,159,sex,175548,299655,0.09,170.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.452,45.2
202216,VS,female,142,sex,175548,299797,0.08,170.78,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.504,50.4
202217,VS,female,160,sex,175548,299957,0.09,170.87,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.516,51.6
202052,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,NA,NA
202053,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202101,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202102,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202103,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202104,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202105,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202106,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202107,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202108,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202109,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202110,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202111,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202112,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202113,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202114,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202115,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202116,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202117,VS,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202118,VS,unknown,1,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202119,VS,unknown,2,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202120,VS,unknown,4,sex,NA,7,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202121,VS,unknown,7,sex,NA,14,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202122,VS,unknown,7,sex,NA,21,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202123,VS,unknown,4,sex,NA,25,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202124,VS,unknown,9,sex,NA,34,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202125,VS,unknown,6,sex,NA,40,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202126,VS,unknown,4,sex,NA,44,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202127,VS,unknown,5,sex,NA,49,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202128,VS,unknown,4,sex,NA,53,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202129,VS,unknown,5,sex,NA,58,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202130,VS,unknown,6,sex,NA,64,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.001,0.1
202131,VS,unknown,6,sex,NA,70,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.001,0.1
202132,VS,unknown,1,sex,NA,71,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202133,VS,unknown,1,sex,NA,72,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202134,VS,unknown,3,sex,NA,75,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202135,VS,unknown,5,sex,NA,80,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.001,0.1
202136,VS,unknown,2,sex,NA,82,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202137,VS,unknown,4,sex,NA,86,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202138,VS,unknown,2,sex,NA,88,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202139,VS,unknown,0,sex,NA,88,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202140,VS,unknown,0,sex,NA,88,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202141,VS,unknown,2,sex,NA,90,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202142,VS,unknown,3,sex,NA,93,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.001,0.1
202143,VS,unknown,0,sex,NA,93,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202144,VS,unknown,3,sex,NA,96,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.001,0.1
202145,VS,unknown,4,sex,NA,100,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.001,0.1
202146,VS,unknown,8,sex,NA,108,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.001,0.1
202147,VS,unknown,4,sex,NA,112,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202148,VS,unknown,5,sex,NA,117,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202149,VS,unknown,10,sex,NA,127,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.001,0.1
202150,VS,unknown,2,sex,NA,129,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202151,VS,unknown,9,sex,NA,138,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.001,0.1
202152,VS,unknown,2,sex,NA,140,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202201,VS,unknown,6,sex,NA,146,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202202,VS,unknown,7,sex,NA,153,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202203,VS,unknown,2,sex,NA,155,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202204,VS,unknown,1,sex,NA,156,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202205,VS,unknown,1,sex,NA,157,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202206,VS,unknown,3,sex,NA,160,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.001,0.1
202207,VS,unknown,3,sex,NA,163,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.002,0.2
202208,VS,unknown,1,sex,NA,164,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.001,0.1
202209,VS,unknown,0,sex,NA,164,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202210,VS,unknown,0,sex,NA,164,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202211,VS,unknown,2,sex,NA,166,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.007,0.7000000000000001
202212,VS,unknown,0,sex,NA,166,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202213,VS,unknown,0,sex,NA,166,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202214,VS,unknown,0,sex,NA,166,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202215,VS,unknown,0,sex,NA,166,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202216,VS,unknown,0,sex,NA,166,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202217,VS,unknown,0,sex,NA,166,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202052,ZG,male,113,sex,65227,113,0.17,0.17,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.465,46.5
202053,ZG,male,37,sex,65227,150,0.06,0.23,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.308,30.8
202101,ZG,male,113,sex,65227,263,0.17,0.4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.366,36.6
202102,ZG,male,714,sex,65227,977,1.09,1.5,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.487,48.699999999999996
202103,ZG,male,1991,sex,65227,2968,3.05,4.55,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.44,44
202104,ZG,male,349,sex,65227,3317,0.54,5.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.483,48.3
202105,ZG,male,418,sex,65227,3735,0.64,5.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.446,44.6
202106,ZG,male,628,sex,65227,4363,0.96,6.69,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.495,49.5
202107,ZG,male,1904,sex,65227,6267,2.92,9.61,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.45,45
202108,ZG,male,832,sex,65227,7099,1.28,10.88,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.448,44.800000000000004
202109,ZG,male,897,sex,65227,7996,1.38,12.26,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.494,49.4
202110,ZG,male,311,sex,65227,8307,0.48,12.74,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.449,44.9
202111,ZG,male,950,sex,65227,9257,1.46,14.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.471,47.099999999999994
202112,ZG,male,1283,sex,65227,10540,1.97,16.16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.474,47.4
202113,ZG,male,1742,sex,65227,12282,2.67,18.83,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.48,48
202114,ZG,male,1456,sex,65227,13738,2.23,21.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.469,46.9
202115,ZG,male,2227,sex,65227,15965,3.41,24.48,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.509,50.9
202116,ZG,male,2242,sex,65227,18207,3.44,27.91,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.442,44.2
202117,ZG,male,2272,sex,65227,20479,3.48,31.4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.462,46.2
202118,ZG,male,2973,sex,65227,23452,4.56,35.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.496,49.6
202119,ZG,male,3464,sex,65227,26916,5.31,41.27,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.513,51.300000000000004
202120,ZG,male,3817,sex,65227,30733,5.85,47.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.484,48.4
202121,ZG,male,3939,sex,65227,34672,6.04,53.16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.524,52.400000000000006
202122,ZG,male,5049,sex,65227,39721,7.74,60.9,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.512,51.2
202123,ZG,male,4872,sex,65227,44593,7.47,68.37,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.515,51.5
202124,ZG,male,4482,sex,65227,49075,6.87,75.24,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.534,53.400000000000006
202125,ZG,male,4918,sex,65227,53993,7.54,82.78,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.551,55.1
202126,ZG,male,4530,sex,65227,58523,6.94,89.72,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.532,53.2
202127,ZG,male,3330,sex,65227,61853,5.11,94.83,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.526,52.6
202128,ZG,male,2182,sex,65227,64035,3.35,98.17,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.535,53.5
202129,ZG,male,2294,sex,65227,66329,3.52,101.69,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.556,55.60000000000001
202130,ZG,male,2149,sex,65227,68478,3.29,104.98,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.526,52.6
202131,ZG,male,1306,sex,65227,69784,2,106.99,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.526,52.6
202132,ZG,male,1171,sex,65227,70955,1.8,108.78,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.506,50.6
202133,ZG,male,1231,sex,65227,72186,1.89,110.67,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.493,49.3
202134,ZG,male,1492,sex,65227,73678,2.29,112.96,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.506,50.6
202135,ZG,male,1561,sex,65227,75239,2.39,115.35,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.515,51.5
202136,ZG,male,2009,sex,65227,77248,3.08,118.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.508,50.8
202137,ZG,male,1903,sex,65227,79151,2.92,121.35,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.508,50.8
202138,ZG,male,1627,sex,65227,80778,2.49,123.84,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.507,50.7
202139,ZG,male,1519,sex,65227,82297,2.33,126.17,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.527,52.7
202140,ZG,male,1649,sex,65227,83946,2.53,128.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.512,51.2
202141,ZG,male,1276,sex,65227,85222,1.96,130.65,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.505,50.5
202142,ZG,male,860,sex,65227,86082,1.32,131.97,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.527,52.7
202143,ZG,male,626,sex,65227,86708,0.96,132.93,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.52,52
202144,ZG,male,481,sex,65227,87189,0.74,133.67,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.504,50.4
202145,ZG,male,714,sex,65227,87903,1.09,134.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.494,49.4
202146,ZG,male,2188,sex,65227,90091,3.35,138.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.486,48.6
202147,ZG,male,2570,sex,65227,92661,3.94,142.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.461,46.1
202148,ZG,male,3387,sex,65227,96048,5.19,147.25,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.47,47
202149,ZG,male,4120,sex,65227,100168,6.32,153.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.498,49.8
202150,ZG,male,3665,sex,65227,103833,5.62,159.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.498,49.8
202151,ZG,male,2704,sex,65227,106537,4.15,163.33,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.526,52.6
202152,ZG,male,2393,sex,65227,108930,3.67,167,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.522,52.2
202201,ZG,male,4854,sex,65227,113784,7.44,174.44,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.517,51.7
202202,ZG,male,3821,sex,65227,117605,5.86,180.3,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.522,52.2
202203,ZG,male,1547,sex,65227,119152,2.37,182.67,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.496,49.6
202204,ZG,male,1014,sex,65227,120166,1.55,184.23,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.491,49.1
202205,ZG,male,738,sex,65227,120904,1.13,185.36,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.51,51
202206,ZG,male,470,sex,65227,121374,0.72,186.08,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.504,50.4
202207,ZG,male,358,sex,65227,121732,0.55,186.63,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.518,51.800000000000004
202208,ZG,male,223,sex,65227,121955,0.34,186.97,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.492,49.2
202209,ZG,male,194,sex,65227,122149,0.3,187.27,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.497,49.7
202210,ZG,male,124,sex,65227,122273,0.19,187.46,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.496,49.6
202211,ZG,male,133,sex,65227,122406,0.2,187.66,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.48,48
202212,ZG,male,122,sex,65227,122528,0.19,187.85,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.515,51.5
202213,ZG,male,136,sex,65227,122664,0.21,188.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.517,51.7
202214,ZG,male,153,sex,65227,122817,0.23,188.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.552,55.2
202215,ZG,male,57,sex,65227,122874,0.09,188.38,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.479,47.9
202216,ZG,male,102,sex,65227,122976,0.16,188.54,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.507,50.7
202217,ZG,male,118,sex,65227,123094,0.18,188.72,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.541,54.1
202052,ZG,female,130,sex,63567,130,0.2,0.2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.535,53.5
202053,ZG,female,83,sex,63567,213,0.13,0.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.692,69.19999999999999
202101,ZG,female,196,sex,63567,409,0.31,0.64,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.634,63.4
202102,ZG,female,751,sex,63567,1160,1.18,1.82,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.512,51.2
202103,ZG,female,2538,sex,63567,3698,3.99,5.82,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.56,56.00000000000001
202104,ZG,female,373,sex,63567,4071,0.59,6.4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.517,51.7
202105,ZG,female,519,sex,63567,4590,0.82,7.22,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.554,55.400000000000006
202106,ZG,female,640,sex,63567,5230,1.01,8.23,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.505,50.5
202107,ZG,female,2328,sex,63567,7558,3.66,11.89,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.55,55.00000000000001
202108,ZG,female,1025,sex,63567,8583,1.61,13.5,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.552,55.2
202109,ZG,female,920,sex,63567,9503,1.45,14.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.506,50.6
202110,ZG,female,381,sex,63567,9884,0.6,15.55,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.551,55.1
202111,ZG,female,1069,sex,63567,10953,1.68,17.23,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.529,52.900000000000006
202112,ZG,female,1424,sex,63567,12377,2.24,19.47,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.526,52.6
202113,ZG,female,1887,sex,63567,14264,2.97,22.44,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.52,52
202114,ZG,female,1648,sex,63567,15912,2.59,25.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.531,53.1
202115,ZG,female,2146,sex,63567,18058,3.38,28.41,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.491,49.1
202116,ZG,female,2827,sex,63567,20885,4.45,32.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.558,55.800000000000004
202117,ZG,female,2650,sex,63567,23535,4.17,37.02,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.538,53.800000000000004
202118,ZG,female,3019,sex,63567,26554,4.75,41.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.504,50.4
202119,ZG,female,3288,sex,63567,29842,5.17,46.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.487,48.699999999999996
