date,altersklasse_covid19,vaccine,geoRegion,type,entries,pop,sumTotal,per100Persons,per100PersonsTotal,type_variant,version
202149,10 - 19,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,853375,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,405,853375,120232,0.05,14.09,altersklasse_covid19,2022-05-03_10-25-13
202149,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,1035,853375,111444,0.12,13.06,altersklasse_covid19,2022-05-03_10-25-13
202149,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,-630,853375,8788,-0.07,1.03,altersklasse_covid19,2022-05-03_10-25-13
202149,10 - 19,moderna,CHFL,COVID19FirstBoosterPersons,215,853375,501,0.03,0.06,altersklasse_covid19,2022-05-03_10-25-13
202149,10 - 19,novavax,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,10 - 19,novavax,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,10 - 19,novavax,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,10 - 19,novavax,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,4698,853375,261202,0.55,30.61,altersklasse_covid19,2022-05-03_10-25-13
202149,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,4663,853375,246300,0.55,28.86,altersklasse_covid19,2022-05-03_10-25-13
202149,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,35,853375,14902,0,1.75,altersklasse_covid19,2022-05-03_10-25-13
202149,10 - 19,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,1289,853375,2002,0.15,0.23,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,996,1042617,8950,0.1,0.86,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,996,1042617,8950,0.1,0.86,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1042617,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,1038,1042617,531604,0.1,50.99,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,2219,1042617,517481,0.21,49.63,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,-1181,1042617,14123,-0.11,1.35,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,moderna,CHFL,COVID19FirstBoosterPersons,2936,1042617,6071,0.28,0.58,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,novavax,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,novavax,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,novavax,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,4347,1042617,189615,0.42,18.19,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2905,1042617,180357,0.28,17.3,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1442,1042617,9258,0.14,0.89,altersklasse_covid19,2022-05-03_10-25-13
202149,20 - 29,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,10457,1042617,17359,1,1.66,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,1118,1248240,10423,0.09,0.84,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,1118,1248240,10423,0.09,0.84,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1248240,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,2666,1248240,659674,0.21,52.85,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,3364,1248240,643085,0.27,51.52,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,-698,1248240,16589,-0.06,1.33,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,moderna,CHFL,COVID19FirstBoosterPersons,12099,1248240,20310,0.97,1.63,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,novavax,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,novavax,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,novavax,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,3053,1248240,230459,0.24,18.46,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2208,1248240,220828,0.18,17.69,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,845,1248240,9631,0.07,0.77,altersklasse_covid19,2022-05-03_10-25-13
202149,30 - 39,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,12875,1248240,25320,1.03,2.03,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,743,1206905,8485,0.06,0.7,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,743,1206905,8485,0.06,0.7,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1206905,4,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,1920,1206905,676417,0.16,56.05,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,2133,1206905,663010,0.18,54.93,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,-213,1206905,13407,-0.02,1.11,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,moderna,CHFL,COVID19FirstBoosterPersons,19394,1206905,33424,1.61,2.77,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,novavax,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,novavax,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,novavax,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1653,1206905,242329,0.14,20.08,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1409,1206905,236157,0.12,19.57,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,244,1206905,6172,0.02,0.51,altersklasse_covid19,2022-05-03_10-25-13
202149,40 - 49,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,18180,1206905,36140,1.51,2.99,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,711,1305543,8720,0.05,0.67,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,711,1305543,8720,0.05,0.67,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,johnson_johnson,CHFL,COVID19FirstBoosterPersons,1,1305543,6,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,1631,1305543,717999,0.12,55,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,1994,1305543,705081,0.15,54.01,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,-363,1305543,12918,-0.03,0.99,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,moderna,CHFL,COVID19FirstBoosterPersons,45307,1305543,72277,3.47,5.54,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,novavax,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,novavax,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,novavax,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1383,1305543,320676,0.11,24.56,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1121,1305543,315426,0.09,24.16,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,262,1305543,5250,0.02,0.4,altersklasse_covid19,2022-05-03_10-25-13
202149,50 - 59,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,36898,1305543,67121,2.83,5.14,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,372,972277,4966,0.04,0.51,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,372,972277,4966,0.04,0.51,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,johnson_johnson,CHFL,COVID19FirstBoosterPersons,1,972277,8,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,1091,972277,511253,0.11,52.58,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,1205,972277,501844,0.12,51.62,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,-114,972277,9409,-0.01,0.97,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,moderna,CHFL,COVID19FirstBoosterPersons,52496,972277,129166,5.4,13.28,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,novavax,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,novavax,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,novavax,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,novavax,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,757,972277,319436,0.08,32.85,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,704,972277,316790,0.07,32.58,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,53,972277,2646,0.01,0.27,altersklasse_covid19,2022-05-03_10-25-13
202149,60 - 69,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,44465,972277,124032,4.57,12.76,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,113,739913,2230,0.02,0.3,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,113,739913,2230,0.02,0.3,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,739913,8,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,600,739913,378725,0.08,51.19,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,706,739913,371767,0.1,50.24,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,-106,739913,6958,-0.01,0.94,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,moderna,CHFL,COVID19FirstBoosterPersons,47838,739913,200719,6.47,27.13,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,novavax,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,novavax,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,novavax,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,novavax,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,412,739913,291648,0.06,39.42,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,348,739913,290792,0.05,39.3,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,64,739913,856,0.01,0.12,altersklasse_covid19,2022-05-03_10-25-13
202149,70 - 79,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,36463,739913,172346,4.93,23.29,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,61,459898,1031,0.01,0.22,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,61,459898,1031,0.01,0.22,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,459898,2,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,498,459898,246872,0.11,53.68,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,moderna,CHFL,COVID19FullyVaccPersons,492,459898,240581,0.11,52.31,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,moderna,CHFL,COVID19PartiallyVaccPersons,6,459898,6291,0,1.37,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,moderna,CHFL,COVID19FirstBoosterPersons,30169,459898,148393,6.56,32.27,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,novavax,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,novavax,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,novavax,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,novavax,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,328,459898,188314,0.07,40.95,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,263,459898,186449,0.06,40.54,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,65,459898,1865,0.01,0.41,altersklasse_covid19,2022-05-03_10-25-13
202149,80+,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,17754,459898,113800,3.86,24.74,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,1,880587,153,0,0.02,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,1,880587,113,0,0.01,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,0,880587,40,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,moderna,CHFL,COVID19FirstBoosterPersons,13,880587,69,0,0.01,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,novavax,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,novavax,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,novavax,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,novavax,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,55,880587,157,0.01,0.02,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1,880587,49,0,0.01,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,54,880587,108,0.01,0.01,altersklasse_covid19,2022-05-03_10-25-13
202150,0 - 9,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,14,880587,47,0,0.01,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,115,853375,1454,0.01,0.17,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,115,853375,1454,0.01,0.17,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,853375,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,338,853375,120570,0.04,14.13,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,904,853375,112348,0.11,13.17,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,-566,853375,8222,-0.07,0.96,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,moderna,CHFL,COVID19FirstBoosterPersons,400,853375,901,0.05,0.11,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,novavax,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,novavax,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,novavax,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,novavax,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,4778,853375,265980,0.56,31.17,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,5078,853375,251378,0.6,29.46,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-300,853375,14602,-0.04,1.71,altersklasse_covid19,2022-05-03_10-25-13
202150,10 - 19,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,2358,853375,4360,0.28,0.51,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,811,1042617,9761,0.08,0.94,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,811,1042617,9761,0.08,0.94,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1042617,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,749,1042617,532353,0.07,51.06,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,1586,1042617,519067,0.15,49.79,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,-837,1042617,13286,-0.08,1.27,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,moderna,CHFL,COVID19FirstBoosterPersons,4072,1042617,10143,0.39,0.97,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,novavax,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,novavax,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,novavax,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,4445,1042617,194060,0.43,18.61,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,3007,1042617,183364,0.29,17.59,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1438,1042617,10696,0.14,1.03,altersklasse_covid19,2022-05-03_10-25-13
202150,20 - 29,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,17060,1042617,34419,1.64,3.3,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,916,1248240,11339,0.07,0.91,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,916,1248240,11339,0.07,0.91,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1248240,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,2447,1248240,662121,0.2,53.04,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,2934,1248240,646019,0.24,51.75,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,-487,1248240,16102,-0.04,1.29,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,moderna,CHFL,COVID19FirstBoosterPersons,23215,1248240,43525,1.86,3.49,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,novavax,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,novavax,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,novavax,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2966,1248240,233425,0.24,18.7,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2393,1248240,223221,0.19,17.88,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,573,1248240,10204,0.05,0.82,altersklasse_covid19,2022-05-03_10-25-13
202150,30 - 39,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,15359,1248240,40679,1.23,3.26,altersklasse_covid19,2022-05-03_10-25-13
202150,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,665,1206905,9150,0.06,0.76,altersklasse_covid19,2022-05-03_10-25-13
